id,der_id,scenario,date,value
899,8,3,2022-08-29 00:00:00,19.01707214072227
900,8,3,2022-05-02 00:00:00,17.906629855560492
901,8,1,2027-11-14 00:00:00,0
902,8,1,2027-04-04 00:00:00,0
903,8,1,2027-07-18 00:00:00,0
904,8,1,2027-10-17 00:00:00,0
905,8,2,2027-07-04 00:00:00,60.68189822224324
906,8,2,2027-06-06 00:00:00,57.168747745692315
907,8,2,2027-08-08 00:00:00,61.012696796446036
908,8,2,2027-06-06 00:00:00,57.168747745692315
909,8,3,2027-09-12 00:00:00,131.77376203963112
910,8,3,2027-05-16 00:00:00,116.78866329531354
911,8,3,2027-11-14 00:00:00,122.51183827574609
912,8,3,2027-03-14 00:00:00,148.0664353635154
913,8,4,2027-09-19 00:00:00,137.11328354067805
914,8,4,2027-02-28 00:00:00,156.91076497214613
915,8,4,2027-02-07 00:00:00,131.59378057752684
916,8,4,2027-03-14 00:00:00,148.0664353635154
917,8,1,2032-03-06 00:00:00,0
918,8,1,2032-03-20 00:00:00,0
919,8,1,2032-07-24 00:00:00,0
920,8,1,2032-11-27 00:00:00,0
921,8,2,2032-10-09 00:00:00,126.24263010763286
922,8,2,2032-08-07 00:00:00,123.95674130091383
923,8,2,2032-09-11 00:00:00,118.72036891141468
924,8,2,2032-06-19 00:00:00,123.11802292566266
925,8,3,2032-03-27 00:00:00,244.90691877151858
926,8,3,2032-07-17 00:00:00,296.94623150372064
927,8,3,2032-10-09 00:00:00,252.48526013695482
928,8,3,2032-05-15 00:00:00,271.00343455572227
929,8,2,2032-10-09 00:00:00,126.24263010763286
930,8,2,2032-08-07 00:00:00,123.95674130091383
931,8,2,2032-09-11 00:00:00,118.72036891141468
932,8,2,2032-06-19 00:00:00,123.11802292566266
933,8,3,2032-03-27 00:00:00,244.90691877151858
934,8,3,2032-07-17 00:00:00,296.94623150372064
935,8,3,2032-10-09 00:00:00,252.48526013695482
936,8,3,2032-05-15 00:00:00,271.00343455572227
937,8,4,2032-02-14 00:00:00,316.77127347764656
938,8,4,2032-11-27 00:00:00,293.0083100589352
939,8,4,2032-09-18 00:00:00,295.22099981063565
940,8,4,2032-11-27 00:00:00,293.0083100589352
941,8,3,2032-03-27 00:00:00,244.90691877151858
942,8,3,2032-07-17 00:00:00,296.94623150372064
943,8,3,2032-10-09 00:00:00,252.48526013695482
944,8,3,2032-05-15 00:00:00,271.00343455572227
945,8,4,2032-02-14 00:00:00,316.77127347764656
946,8,4,2032-11-27 00:00:00,293.0083100589352
947,8,4,2032-09-18 00:00:00,295.22099981063565
948,8,4,2032-11-27 00:00:00,293.0083100589352
949,8,4,2032-02-14 00:00:00,316.77127347764656
950,8,4,2032-11-27 00:00:00,293.0083100589352
951,8,4,2032-09-18 00:00:00,295.22099981063565
952,8,4,2032-11-27 00:00:00,293.0083100589352
953,8,1,2037-09-26 00:00:00,0
954,8,1,2037-10-24 00:00:00,0
955,8,1,2037-12-19 00:00:00,0
956,8,1,2037-09-26 00:00:00,0
957,8,2,2037-01-31 00:00:00,298.4665529115957
958,8,2,2037-09-26 00:00:00,217.55842454632094
959,8,2,2037-10-10 00:00:00,235.11610356546137
960,8,2,2037-06-13 00:00:00,235.9690484343516
961,8,3,2037-03-21 00:00:00,445.75334296756535
962,8,3,2037-12-12 00:00:00,607.6234519463862
963,8,3,2037-11-21 00:00:00,463.2904008694662
964,8,3,2037-11-28 00:00:00,463.5978865521978
965,8,2,2037-01-31 00:00:00,298.4665529115957
966,8,2,2037-09-26 00:00:00,217.55842454632094
967,8,2,2037-10-10 00:00:00,235.11610356546137
968,8,2,2037-06-13 00:00:00,235.9690484343516
969,8,3,2037-03-21 00:00:00,445.75334296756535
970,8,3,2037-12-12 00:00:00,607.6234519463862
971,8,3,2037-11-21 00:00:00,463.2904008694662
972,8,3,2037-11-28 00:00:00,463.5978865521978
973,8,4,2037-06-20 00:00:00,579.1408823764855
974,8,4,2037-07-11 00:00:00,607.4975468981214
975,8,4,2037-01-24 00:00:00,498.1440086181151
976,8,4,2037-09-05 00:00:00,610.5711581530227
977,8,3,2037-03-21 00:00:00,445.75334296756535
978,8,3,2037-12-12 00:00:00,607.6234519463862
979,8,3,2037-11-21 00:00:00,463.2904008694662
980,8,3,2037-11-28 00:00:00,463.5978865521978
981,8,4,2037-06-20 00:00:00,579.1408823764855
982,8,4,2037-07-11 00:00:00,607.4975468981214
983,8,4,2037-01-24 00:00:00,498.1440086181151
984,8,4,2037-09-05 00:00:00,610.5711581530227
985,8,2,2037-01-31 00:00:00,298.4665529115957
986,8,2,2037-09-26 00:00:00,217.55842454632094
987,8,2,2037-10-10 00:00:00,235.11610356546137
988,8,2,2037-06-13 00:00:00,235.9690484343516
989,8,3,2037-03-21 00:00:00,445.75334296756535
990,8,3,2037-12-12 00:00:00,607.6234519463862
991,8,3,2037-11-21 00:00:00,463.2904008694662
992,8,3,2037-11-28 00:00:00,463.5978865521978
993,8,4,2037-06-20 00:00:00,579.1408823764855
994,8,4,2037-07-11 00:00:00,607.4975468981214
995,8,4,2037-01-24 00:00:00,498.1440086181151
996,8,4,2037-09-05 00:00:00,610.5711581530227
997,8,3,2037-03-21 00:00:00,445.75334296756535
998,8,3,2037-12-12 00:00:00,607.6234519463862
999,8,3,2037-11-21 00:00:00,463.2904008694662
1000,8,3,2037-11-28 00:00:00,463.5978865521978
1001,8,4,2037-06-20 00:00:00,579.1408823764855
1002,8,4,2037-07-11 00:00:00,607.4975468981214
1003,8,4,2037-01-24 00:00:00,498.1440086181151
1004,8,4,2037-09-05 00:00:00,610.5711581530227
1005,8,4,2037-06-20 00:00:00,579.1408823764855
1006,8,4,2037-07-11 00:00:00,607.4975468981214
1007,8,4,2037-01-24 00:00:00,498.1440086181151
1008,8,4,2037-09-05 00:00:00,610.5711581530227
1009,8,3,2037-03-21 00:00:00,445.75334296756535
1010,8,3,2037-12-12 00:00:00,607.6234519463862
1011,8,3,2037-11-21 00:00:00,463.2904008694662
1012,8,3,2037-11-28 00:00:00,463.5978865521978
1013,8,4,2037-06-20 00:00:00,579.1408823764855
1014,8,4,2037-07-11 00:00:00,607.4975468981214
1015,8,4,2037-01-24 00:00:00,498.1440086181151
1016,8,4,2037-09-05 00:00:00,610.5711581530227
1017,8,4,2037-06-20 00:00:00,579.1408823764855
1018,8,4,2037-07-11 00:00:00,607.4975468981214
1019,8,4,2037-01-24 00:00:00,498.1440086181151
1020,8,4,2037-09-05 00:00:00,610.5711581530227
1021,8,4,2037-06-20 00:00:00,579.1408823764855
1022,8,4,2037-07-11 00:00:00,607.4975468981214
1023,8,4,2037-01-24 00:00:00,498.1440086181151
1024,8,4,2037-09-05 00:00:00,610.5711581530227
1025,9,3,2022-08-08 00:00:00,5.0927465641723435
1026,9,3,2022-09-12 00:00:00,4.64263184907874
1027,9,3,2022-08-29 00:00:00,4.829002643730918
1028,9,3,2022-05-02 00:00:00,4.536845568143821
1029,9,1,2027-11-14 00:00:00,0
1030,9,1,2027-04-04 00:00:00,0
1031,9,1,2027-07-18 00:00:00,0
1032,9,1,2027-10-17 00:00:00,0
1033,9,2,2027-07-04 00:00:00,14.119379899320231
1034,9,2,2027-06-06 00:00:00,13.937158218250019
1035,9,2,2027-08-08 00:00:00,14.499448782153374
1036,9,2,2027-06-06 00:00:00,13.937158218250019
1037,9,3,2027-09-12 00:00:00,29.107257088465925
1038,9,3,2027-05-16 00:00:00,26.724902881102242
1039,9,3,2027-11-14 00:00:00,27.566614795060396
1040,9,3,2027-03-14 00:00:00,23.74263672879335
1041,9,4,2027-09-19 00:00:00,29.949786409320787
1042,9,4,2027-02-28 00:00:00,24.607963401376818
1043,9,4,2027-02-07 00:00:00,25.16675932217604
1044,9,4,2027-03-14 00:00:00,23.74263672879335
1045,9,1,2032-03-06 00:00:00,0
1046,9,1,2032-03-20 00:00:00,0
1047,9,1,2032-07-24 00:00:00,0
1048,9,1,2032-11-27 00:00:00,0
1049,9,2,2032-10-09 00:00:00,24.86056701951384
1050,9,2,2032-08-07 00:00:00,27.188757160728297
1051,9,2,2032-09-11 00:00:00,27.037229448613953
1052,9,2,2032-06-19 00:00:00,27.56067791428795
1053,9,3,2032-03-27 00:00:00,51.33144003048548
1054,9,3,2032-07-17 00:00:00,55.71315213216276
1055,9,3,2032-10-09 00:00:00,49.721134023606155
1056,9,3,2032-05-15 00:00:00,54.9588331442398
1057,9,2,2032-10-09 00:00:00,24.86056701951384
1058,9,2,2032-08-07 00:00:00,27.188757160728297
1059,9,2,2032-09-11 00:00:00,27.037229448613953
1060,9,2,2032-06-19 00:00:00,27.56067791428795
1061,9,3,2032-03-27 00:00:00,51.33144003048548
1062,9,3,2032-07-17 00:00:00,55.71315213216276
1063,9,3,2032-10-09 00:00:00,49.721134023606155
1064,9,3,2032-05-15 00:00:00,54.9588331442398
1065,9,4,2032-02-14 00:00:00,48.65171229775552
1066,9,4,2032-11-27 00:00:00,48.77656832878867
1067,9,4,2032-09-18 00:00:00,54.21219824424777
1068,9,4,2032-11-27 00:00:00,48.77656832878867
1069,9,3,2032-03-27 00:00:00,51.33144003048548
1070,9,3,2032-07-17 00:00:00,55.71315213216276
1071,9,3,2032-10-09 00:00:00,49.721134023606155
1072,9,3,2032-05-15 00:00:00,54.9588331442398
1073,9,4,2032-02-14 00:00:00,48.65171229775552
1074,9,4,2032-11-27 00:00:00,48.77656832878867
1075,9,4,2032-09-18 00:00:00,54.21219824424777
1076,9,4,2032-11-27 00:00:00,48.77656832878867
1077,9,4,2032-02-14 00:00:00,48.65171229775552
1078,9,4,2032-11-27 00:00:00,48.77656832878867
1079,9,4,2032-09-18 00:00:00,54.21219824424777
1080,9,4,2032-11-27 00:00:00,48.77656832878867
1081,9,1,2037-09-26 00:00:00,0
1082,9,1,2037-10-24 00:00:00,0
1083,9,1,2037-12-19 00:00:00,0
1084,9,1,2037-09-26 00:00:00,0
1085,9,2,2037-01-31 00:00:00,35.543930383070666
1086,9,2,2037-09-26 00:00:00,39.288702810326456
1087,9,2,2037-10-10 00:00:00,39.861711375793135
1088,9,2,2037-06-13 00:00:00,46.75325203725402
1089,9,3,2037-03-21 00:00:00,74.09166697277284
1090,9,3,2037-12-12 00:00:00,70.14218148346616
1091,9,3,2037-11-21 00:00:00,74.14102277966505
1092,9,3,2037-11-28 00:00:00,72.18176269707931
1093,9,2,2037-01-31 00:00:00,35.543930383070666
1094,9,2,2037-09-26 00:00:00,39.288702810326456
1095,9,2,2037-10-10 00:00:00,39.861711375793135
1096,9,2,2037-06-13 00:00:00,46.75325203725402
1097,9,3,2037-03-21 00:00:00,74.09166697277284
1098,9,3,2037-12-12 00:00:00,70.14218148346616
1099,9,3,2037-11-21 00:00:00,74.14102277966505
1100,9,3,2037-11-28 00:00:00,72.18176269707931
1101,9,4,2037-06-20 00:00:00,91.47043166089459
1102,9,4,2037-07-11 00:00:00,89.77823571621633
1103,9,4,2037-01-24 00:00:00,75.44817130368764
1104,9,4,2037-09-05 00:00:00,84.83388302699741
1105,9,3,2037-03-21 00:00:00,74.09166697277284
1106,9,3,2037-12-12 00:00:00,70.14218148346616
1107,9,3,2037-11-21 00:00:00,74.14102277966505
1108,9,3,2037-11-28 00:00:00,72.18176269707931
1109,9,4,2037-06-20 00:00:00,91.47043166089459
1110,9,4,2037-07-11 00:00:00,89.77823571621633
1111,9,4,2037-01-24 00:00:00,75.44817130368764
1112,9,4,2037-09-05 00:00:00,84.83388302699741
1113,9,2,2037-01-31 00:00:00,35.543930383070666
1114,9,2,2037-09-26 00:00:00,39.288702810326456
1115,9,2,2037-10-10 00:00:00,39.861711375793135
1116,9,2,2037-06-13 00:00:00,46.75325203725402
1117,9,3,2037-03-21 00:00:00,74.09166697277284
1118,9,3,2037-12-12 00:00:00,70.14218148346616
1119,9,3,2037-11-21 00:00:00,74.14102277966505
1120,9,3,2037-11-28 00:00:00,72.18176269707931
1121,9,4,2037-06-20 00:00:00,91.47043166089459
1122,9,4,2037-07-11 00:00:00,89.77823571621633
1123,9,4,2037-01-24 00:00:00,75.44817130368764
1124,9,4,2037-09-05 00:00:00,84.83388302699741
1125,9,3,2037-03-21 00:00:00,74.09166697277284
1126,9,3,2037-12-12 00:00:00,70.14218148346616
1127,9,3,2037-11-21 00:00:00,74.14102277966505
1128,9,3,2037-11-28 00:00:00,72.18176269707931
1129,9,4,2037-06-20 00:00:00,91.47043166089459
1130,9,4,2037-07-11 00:00:00,89.77823571621633
1131,9,4,2037-01-24 00:00:00,75.44817130368764
1132,9,4,2037-09-05 00:00:00,84.83388302699741
1133,9,4,2037-06-20 00:00:00,91.47043166089459
1134,9,4,2037-07-11 00:00:00,89.77823571621633
1135,9,4,2037-01-24 00:00:00,75.44817130368764
1136,9,4,2037-09-05 00:00:00,84.83388302699741
1137,9,3,2037-03-21 00:00:00,74.09166697277284
1138,9,3,2037-12-12 00:00:00,70.14218148346616
1139,9,3,2037-11-21 00:00:00,74.14102277966505
1140,9,3,2037-11-28 00:00:00,72.18176269707931
1141,9,4,2037-06-20 00:00:00,91.47043166089459
